symbol,error,full_universe_scope,published,cache_sha256
SZ159798,,True,True,8596e97511b09312e7588c5087c1c58825a336692794b66ca88fdad54a6a784b
SZ159800,,True,True,b3c7fff09bef646ea411e417c5a6e197fb4a84553742c9fbc59e0d49cb9c79c6
SZ159801,,True,True,f8bb4b46dba078165f117547c3d0780e7cbd674b55e0696f9dc7618482c1f06d
SZ159804,,True,True,e3d374cb27b217952f7465e394d3fd0cdce5476df32e7a50ef33c97538160a5a
SZ159805,,True,True,b9426522a8382876ec4869116f116bf34680bc989024b5f2e9f072224e0847bd
SZ159806,,True,True,549d217faa614508cd257129237a26487341684c5d12929ce87b367990d9ccfe
SZ159807,,True,True,869c4a96d255d81f7c18a133ff426481a27ad750ead52d43ca4e0dc18447fab2
SZ159808,,True,True,3b44735318b84028304aa39deb8d51c07b707c1cded6f2d96de59761192a6bab
SZ159810,,True,True,1233458f30c892371542dc057074442bdf75ae9cf5c89ff03f92e8b2a104dbb3
SZ159811,,True,True,76930839ccaceb62e9853f595d7f75cb97cab2cec82ba6b50b43e9ef7efd568b
SZ159813,,True,True,d8aed9cdbbc94020446177e12fb7f7cac7044af02f8506f5a83dbf676ecaa7e3
SZ159814,,True,True,6ee2056495c6e69a1176f3f0000343ed496bb893d552dd37652691e2214b3094
SZ159819,,True,True,4f7b1ad10fffea2c311dd3e69a814615f151da7a496767957941e99e50ffb737
SZ159820,,True,True,34000f7b41fcc7fb33a8998643bd47911352c72f8e5bf382e42dbbb96a12abbb
SZ159821,,True,True,453b3d8b4154d0e0b390e14ad7fc610dde4f7da80b616d6c2f71fdd0896a634b
SZ159824,,True,True,64ad0245313c725de577c7abf12cc15786e09daba4cd2b2db9d39c439b369314
SZ159825,,True,True,14f611ddb78bf512d315b704d5091351827104cec8d37d6a3b8d16f2980a5059
SZ159827,,True,True,16c082f41e42a6a23fd742bc57a0e1272160420dda5e3f9a785d034f2675dc4c
SZ159828,,True,True,7492a0487a72b3fd3e75b992a8974c7db963626e02a4b0befc0815f0647c9e12
SZ159835,,True,True,e68a4067eb34fd1528105169bcb7a46361657b19caeb5cc6a91f0bba2f1e8713
SZ159836,,True,True,87b723d945cb92754c281f05a6788cd8efd70f6446fdc5e58af7d80b0ef80005
SZ159837,,True,True,d303a703aabe04ffe788fc86e7c18d8e96819868374623ae24ad0e1e16ae71d7
SZ159838,,True,True,778abc04bfc4e58bbc41ea277b3757a2820e955ba57034b27480679c2771c32c
SZ159839,,True,True,32c42aedd2c405d38228fe27baa3e5b051abbabd22863905b613da31a68f3b72
SZ159840,,True,True,ec739104d43563f0af2dea8e507b877788ec5c408e76bf970da2a574005adb18
SZ159841,,True,True,c812d6821d4b6b27faa2c9dc18e9482d3fbc388037035878daf4225d03296a83
SZ159842,,True,True,a7807219c21703b4bf2c30c9fb73db5f5e873803c112557dea19e13f024eb9c5
SZ159843,,True,True,47d4a6fa2a9b0f9e5d6bfd22e8ce8f5c47bc03c576fcb145adf71011f6fd65b9
SZ159845,,True,True,a8cf89c2addfec591304fc3eda798a5d65e271deda9bf1b3c492663aad902fdc
SZ159847,,True,True,281ce3799cb57af15e4da273e504cb6269ec7639b13d3f44bb40f14f4520a2b3
SZ159848,,True,True,3d0f9ed1cadebb6b6209614e242a4527f962bcfe1a7eb1528223acd099c25150
SZ159849,,True,True,73ad0df56a79d3729d652285e1cb2e4ad3f0080676d0b89516095eb35d980219
SZ159851,,True,True,ed2333c5035c1a1e43e821699117f8f472ad815ad5cc4e13f55fcae8bf7534de
SZ159852,,True,True,a3ee6ec67ad392ca7ef64b9f36f316e9990a6cd4e100323c2d36b793999de1c3
SZ159855,,True,True,28ed63f3ad5528c0a4c1120742fe02b028e720fa7b1c7c553d6c2e90ad77db31
SZ159856,,True,True,72e9ff836280bb15fe885c3ab29a5efbd6c193d73a99af550b3dc1cb1fd99b21
SZ159857,,True,True,efe0202392a1277dc96da6fb10ef81de678c18f4758b236a94746bd83887f0fa
SZ159858,,True,True,9f8cce9aa8fe38cb32c660e5180b3ac69645285183c022152974be28f089b668
SZ159859,,True,True,a32730b8a6041488a8a06b54cc01e2f48ca4e2996d38a8f7b362cebc22141211
SZ159861,,True,True,841c0ede27c2b29e42b32975c6ccbf9a5390284decb3c3996717c08e14963aa6
SZ159862,,True,True,bb73604ccb40f17b3e351691e1e8709d09cb95352ad49b5b03039b9d090ebc00
SZ159863,,True,True,403dd92fcf879fd1b6d111c97e0e5d3f11d0f2f8ba4979759997875aa75ac5a8
SZ159864,,True,True,f0eef410e1d7faad9d2bd1a9084946b70179955b35a6774e310bcc7f1518bda5
SZ159865,,True,True,dfd270653fc438cf30f6d696d9bb318b41617124601e80f27d71693807d4f59f
SZ159867,,True,True,d589ffa92aaeb88a69fdc74e363dd8b8a867649cfb54f981fa976ecb987df8d9
SZ159869,,True,True,2ab4b5b891b442e0af746907ad1e09dda98601bf0bdfc2f5dc1e27a755638f88
SZ159870,,True,True,c47ca2379e881370c7b93572edf499bacd218794476ac25548c8ab975611ec09
SZ159871,,True,True,22384ef15142403c40cf9d1378d02d6e75febd4c6822881410fd8a371f70791e
SZ159872,,True,True,f32344e2c167e06878dc4f9066ca96e98411f96ad1a08ee4b158c6a759690fb2
SZ159873,,True,True,bfee358fefab58c7780025ac252ac561b97fb37ae3638a70cf359397672e81da
SZ159875,,True,True,01e8a4b01201d920206745018d9e4e42cb9b1bb0cc381f301878dad6efe9f900
SZ159876,,True,True,c351a9f82267b5fca214ae82dce54db85351cd22567ab4ff33aa21cb566096df
SZ159877,,True,True,9043dc37e720d9170433b6c3c84aebd8bebf29e211ad0d07a54fc58648b02bc4
SZ159880,,True,True,1abca086f20ea05a3235bfde0a2f99794f3b7e286b850501ef781c57534451ea
SZ159881,,True,True,6654eff5c351e51ff0e23dd15850a5c12aac41837725e53a663d593c756c79e5
SZ159883,,True,True,452b0d02641455c77769e08576f22f62968a0ad50d0b3cb806ed7ea51435bb91
SZ159885,,True,True,e1f9eee59d890024d36da75dc140c1cae545727bb20e5b459a25757b19a79374
SZ159886,,True,True,f21f003e2679028b5f0ff225e530b63784b0dcd5c2c4f8e62df87ad34b11953e
SZ159887,,True,True,544f0d09b68b3b64e0e907f8f5c88be1356d0c963118f079d635a19b4c904fdf
SZ159888,,True,True,998662a55ac79f7e056360b86adffa790a6067826c5743971f40a8671ca9a5a8
SZ159889,,True,True,5279a8365ff47c3e339a0fa653a29a3f454a2508de8c20b35e0ca3ff722277d3
SZ159890,,True,True,0f97e94837f243ec30e5bdc81d0775c25cf2a04ede548e7e5eef015d5169f5c4
SZ159891,,True,True,155d552d10689875e0abd83336acbdb58242e7618a1806ab129b6782045635f7
SZ159895,,True,True,ab145a3028d80cc05c7ed71168caedc6cc58a93901f4ec5df79eae169f909a1a
SZ159896,,True,True,bcadeaab81e7e53670ae948371997dbe3e19e8a97a575ea0d858b1f30cce374a
SZ159898,,True,True,324b844f3f2e39c0e9ef6085e293f68f25c9586dd625ae42bb8bf82cd7d9ae55
SZ159899,,True,True,2b03dfe815cb7f43c9d11f1430edb5fed593659693b1c6efd9479b30e3a168ab
SZ159901,,True,True,307f6716bf476035211e7471614f2451b9f6fd21bd8f45232c79b69db7efd472
SZ159902,,True,True,9632defe84f0e5d651facba4aeea3725ebaa353b0ae769d0f420b7f23f01f9e3
SZ159903,,True,True,339ab8083855bef01b06b8ff25c8bde35e5d6cddebd4e227be290e1f6ce792ae
SZ159905,,True,True,255356af085b2a8c037dd5aa15cdc0268ed9f4dbc40627a569707f94d10f31b3
SZ159906,,True,True,8fe552119c62ef014616dff5bc3496314db90953bdaafef8e0e8b64af53d7bd3
SZ159907,,True,True,40b02c0638e2dd964bb3e808f869896ad2a72c0a9016d003af30db2bcc34448f
SZ159908,,True,True,4b0d72c7e8ae7c30547c44f1ff26c31435da61889e63211acc2527909cadc1bc
SZ159909,,True,True,64afbf9324782da86c46be5471d1ce9182eeef86bb9a466b388b864fb005598d
SZ159910,,True,True,9de2bb2ceab9a8cb1afa16006d0c50deb95c4a4c7c26691bbef9ec936a8930c9
SZ159912,,True,True,cc872e278f9e0414236ea8d7aa086042a0deec12c15263e28a605c3c7032c7dd
SZ159913,,True,True,bce57179cbfbbb8b07f9eaa6b7358deff69e76c3c00c798a7919ac4531389c34
SZ159915,,True,True,629ae05f53e6bc4d4d6e6d1f9f31e20904111fa1c564dca3e682c3bd44478072
SZ159916,,True,True,b835fca242db4251df4a1ee108f8cc81b6e9ffbf9e546084c669f76cb7915e41
SZ159918,,True,True,52203488ec7a3494663270173e9e783b01e5986bba000d0afa0e19b5a2b4d1bb
SZ159919,,True,True,88bc791a16031d8428b881a13ca9c976971c19ab3dbceefe68ce3684d99d3c2e
SZ159922,,True,True,99a5cd2fcb4f53a3a834f897341922e94dbc970384818743dd6377060f5dd349
SZ159923,,True,True,fa373c874ae3a1321cc9666f870f7958a95249a18d30bb3ac2d76f126c63de39
SZ159925,,True,True,b84f6881d42d82202a7c88bd1224094bd7eb9ed59595e611f7ff86ecc9aaf31c
SZ159928,,True,True,032c44e2c4c895f9c559060dd4769b2074352141aef06099bbdee73e12c0ee4d
SZ159929,,True,True,ea864606afc7dd9dd96a3d935253dd883daa3b5e798647706fe5f531b468aa8d
SZ159930,,True,True,1dabc458c0c62e3febb41e50c1a77077b35776b7951232b1d2eaf47be6400a08
SZ159931,,True,True,55e6eccb3564212af873b5f13e45cb62ab84bc64f72bbc73e6d5f97b27c0f6b8
SZ159933,,True,True,30c78eb49b9548af1abb4cf89cb15fa40c3474c9fc6374a24c740ab518bece37
SZ159935,,True,True,c7e5fa07cf5fd090bf73d44ee17706ec8410af6160177d5d0eb60f5312f291d5
SZ159936,,True,True,828d36c9849b7a73d84d9f687354ef0be3166707a43fef867028b354edc1fbdd
SZ159938,,True,True,891b10e8c51e920d2f78cdc15165f370f9d35ed162a66ff88f4dfc6b8d4b315c
SZ159939,,True,True,474e5da1559ab9eb3a3e8e5e4be73c526ce237ff9cc053fee3f6738aef08c1d8
SZ159940,,True,True,e5fee6582774f7788f4f180e2c2f30ef88f50a9ffec0651932813480c33fc179
SZ159943,,True,True,ef5fce13c4a340cb2e62f73eb7b45054996163fc22def49f20d5fcca694ff4ca
SZ159944,,True,True,f4c11c111bc2d837633e1b046a4c84cae8bb25b7da274b0f3d0ea6655dcee812
SZ159945,,True,True,96137e845017202cab2f594dfccf0c3a1b6dc7fff8265292d6a6a87ea5fe598b
SZ159948,,True,True,ef2d0f3aeb7d5acdc2cca9714b206479cc7029ce7514ba6ac0b2c3f02f1c2b04
SZ159949,,True,True,2a5762d5ddbb84211863cdef1344ad92bcae7706baa6f4e99af29fcda546730f
SZ159952,,True,True,e77aaa7901c76b67f047097b88ca0fc6bf4246d5f693bfc10dc03e13b82c749b
SZ159954,,True,True,1a1f150ffea95718dba61e5c66986deec871ac7054dd94ff8751fdef434a4445
SZ159956,,True,True,4b04fad18561681d6254b3214691c9fe3566d1558137dcc10dd1419f55ff21ca
SZ159957,,True,True,e36b357ebfd087476974eb24b4306a5327806fcaef60a627cda46ebf3c13962c
SZ159958,,True,True,21f031bcced0a842eacba4a57a2e5e37130ee9b8ea447b86af706b147d876962
SZ159959,,True,True,a6a4acc518981e2e8e9567989a241d13706d83627558c123a37f5eb0fb65cff3
SZ159960,,True,True,687aed03e4da6eb943260f244c72e29cad46d0fefeb4ce7c71e5aa0b735215eb
SZ159961,,True,True,b4fa4f6794ec7cd342b64ff7a071f4bab5c4e8a62b55dfaabefad42182372c19
SZ159964,,True,True,f983feb59b42c5cbbd800e48ee7cbc87c0bf798fa0ba5d7718235ea127c871e6
SZ159965,,True,True,140d6cb205716201cf94cddbdd6048c6a00fcdb687753947336a50f05b861c82
SZ159966,,True,True,632d2b75532a37ef88e2d06dad6e2163ae7a3eea0e64f5e1e5e951d0f435e7bc
SZ159967,,True,True,40ee99069afb3a07784d7be030afcfdd17c4b69d833e7ed7655386e6bac014e9
SZ159968,,True,True,ab27e33a7ad9513dcc65f985b018fc1851751de6edf6649693938738b5e3613c
SZ159970,,True,True,dce4969963ec2b53c1711c5d6a06c3656547a9b15e836acd141cf43eec07c4e9
SZ159971,,True,True,e7fb8468ffb56f6d23dcc98025564d3512facf83742e2a39360fdd839dd76827
SZ159973,,True,True,5efda9196d784b056ead16eef28c4d8ba80af262ec6987aebefaeb4f92c9f4b6
SZ159974,,True,True,4d7c1cace08c9aefdce2f3fd14a8f14ca42868e423900c91ff59f0feb5b49f5d
SZ159975,,True,True,20abec12d3bffee812f8c9a4d07dce1c25da798915cfbc5a795eac48c9287f77
SZ159976,,True,True,d25f559c4b64969b622cb143908d224910606c268385c1ead2e57d7b187515b4
SZ159977,,True,True,a163b5d1a5bffe507fe473ecff4bfc1c68e49d4a3d38cf10a0b2d5b7b79a529e
SZ159982,,True,True,18642147e2563b13de692b38b7ca91463215a7900ef4545042bf3dd9aea865e9
SZ159991,,True,True,a4eea02faf19ec7c06a6c3c46142b9417dc38405d24f940a93de17b493488a9f
SZ159992,,True,True,fa9963037b5bdf184663730d6b57b38421de1f737ba422498009dcc935053d11
SZ159993,,True,True,1d375017b80fa4ad5df8179bfa9ee33d924e568bbbf2598c4e58469a0a0e9412
SZ159994,,True,True,5cd0313c0fbad8063a6134f536a9632288ebf627756169138fefcc3de8b6ccbf
SZ159995,,True,True,e3751677b8e2545ac4805b10b2489346debbc1944ecdc2c94cadb04a599aba7f
SZ159996,,True,True,f604bf0e07903f55c2efb01edc769d1d0a94885daf1e6397cfc5940ab6070074
SZ159997,,True,True,e91c416e1af620047217a9f8937d79e881164f31b860e5ae6edb84fb89ad577f
SZ159998,,True,True,511579cdab9ece9b32a19b66e36acea52aa572018c35770c6ac4bd383afbe4b0
